gem-location-id,gem-phase-id,country/area,phase-name,project-name,project-name-in-local-language-/-script,other-name(s),capacity-(mw),status,start-year,retired-year,location-accuracy,owner,lat,lng,state/province,operator,installation-type,region,url,owner-name-in-local-language-/-script,operator-name-in-local-language-/-script
L100000919355,G100000923851,Czech Republic,--,Skřipová wind farm,,,12.0,announced,2027,,approximate,Windenergie s.r.o.,50.1336,13.2041,,,Onshore,Europe,https://www.gem.wiki/Skřipová_wind_farm,,
L100000909644,G100000916009,Czech Republic,1,Stríbro wind farm,,,26.0,cancelled,,,approximate,CEZ AS,49.7529,13.0041,,,Onshore,Europe,https://www.gem.wiki/Stríbro_wind_farm,ČEZ AS,
L100000909644,G100000912416,Czech Republic,2,Stríbro wind farm,,,13.0,cancelled,,,approximate,CEZ AS,49.7529,13.0041,,,Onshore,Europe,https://www.gem.wiki/Stríbro_wind_farm,ČEZ AS,
L100000914744,G100000918240,Czech Republic,--,Tavikovice-Cermakovice wind farm,,,48.0,cancelled,,,approximate,CEZ AS,49.8167,15.475,,,Onshore,Europe,https://www.gem.wiki/Tavikovice-Cermakovice_wind_farm,ČEZ AS,
L100000912850,G100000916020,Czech Republic,--,Vaclavice wind farm,,,26.0,operating,2017,,approximate,,49.7882,14.6158,,EEH,Onshore,Europe,https://www.gem.wiki/Vaclavice_wind_farm,,
L100000919356,G100000923852,Czech Republic,--,Velký Hlavákov wind farm,,,25.0,announced,2025,,approximate,Windenergie s.r.o.,50.1623,13.2425,,,Onshore,Europe,https://www.gem.wiki/Velký_Hlavákov_wind_farm,,
L100000908705,G100000911418,Denmark,--,Aalestrup wind farm,,Hvam,12.0,operating,2011,,exact,European Energy A/S,56.6895,9.5275,North Denmark Region,Eurowind Energy,Onshore,Europe,https://www.gem.wiki/Aalestrup_wind_farm,,
L100000908706,G100000911419,Denmark,--,Abildå wind farm,,,12.0,operating,2013,,exact,Wind Estate A/S,56.1478,8.624,,,Onshore,Europe,https://www.gem.wiki/Abildå_wind_farm,Wind Energy A.E.,
L100000916037,G100000919805,Denmark,--,Aflandshage Offshore wind farm,,,286.0,shelved,,,approximate,HOFOR A/S,55.5468,12.5937,,,Offshore mount unknown,Europe,https://www.gem.wiki/Aflandshage_Offshore_wind_farm,,
L100000908712,G100000911425,Denmark,--,Ålborg wind farm,,Nordjyllands Wind,12.0,operating,2002,,exact,,57.0754,10.0365,North Denmark Region,,Onshore,Europe,https://www.gem.wiki/Ålborg_wind_farm,,
L100000908713,G100000911426,Denmark,--,Allestrupgård wind farm,,Mostrup Gde. - Hald,12.0,operating,2015,,exact,Wind Estate A/S ; Community Ownership ; Private Investor - Lars Eriksen,56.5742,10.0732,Central Denmark Region,,Onshore,Europe,https://www.gem.wiki/Allestrupgård_wind_farm,Wind Energy A.E.,
L100000916163,G100000919953,Denmark,--,Anholt wind farm,,,400.0,operating,2013,,exact,PKA ; Pension Danmark ; Ørsted A/S,56.5897,11.1827,,Ørsted,Offshore hard mount,Europe,https://www.gem.wiki/Anholt_wind_farm,,
L100000909794,G100000912579,Denmark,--,Åsted wind farm,,Østergaard wind farm,14.0,operating,2012,,exact,Aasted Vindkraft IS; HWE; Østergaard Vindkraft K/S,56.7547,9.0065,,,Onshore,Europe,https://www.gem.wiki/Åsted_wind_farm,,
L100000908731,G100000911449,Denmark,--,Ausumgaard wind farm,,Vjerum,12.0,operating,2012,,exact,Ausumgaard IS,56.4201,8.6084,,,Onshore,Europe,https://www.gem.wiki/Ausumgaard_wind_farm,,
L100000908358,G100000911055,Denmark,--,Avedøre Offshore wind farm,,,11.0,operating,2011,,exact,Hvidovre Vindmøllelaug IS (Community Ownership) ; unknown ; Ørsted A/S,55.6023,12.4611,,Ørsted,Offshore hard mount,Europe,https://www.gem.wiki/Avedøre_Offshore_wind_farm,,
L100000910159,G100000912986,Denmark,--,Bajlum wind farm,,Vium wind farm,15.0,operating,2013,,exact,Vattenfall AB,56.6854,8.9679,,Vattenfall,Onshore,Europe,https://www.gem.wiki/Bajlum_wind_farm,,
L100000912342,G100000915441,Denmark,--,Bindesbøl wind farm,,,24.0,operating,2010,,exact,Bindesbøl Vindkraft IS,55.892,8.598,,,Onshore,Europe,https://www.gem.wiki/Bindesbøl_wind_farm,,
L100000909818,G100000912604,Denmark,--,Blæsbjerg wind farm,,,14.0,operating,2018,,exact,Thy-Mors Energi; Eurowind Energy A/S,56.322,8.4623,,,Onshore,Europe,https://www.gem.wiki/Blæsbjerg_wind_farm,,
L100000919357,G100000923853,Denmark,--,Bøchers Banke Floating Offshore wind farm,,,1102.5,shelved,,,approximate,Copenhagen Infrastructure Partners P/S,57.45,11.36,,,Offshore floating,Europe,https://www.gem.wiki/Bøchers_Banke_Floating_Offshore_wind_farm,,
L100000908776,G100000911497,Denmark,1,Bølå wind farm,,"Eggbaek Tinglev (Phase 2), Jyndevad (Phase 1)",12.0,operating,2000,,exact,WIND1 A/S,54.863,9.1873,,,Onshore,Europe,https://www.gem.wiki/Bølå_wind_farm,,
L100000908776,G100000913359,Denmark,2,Bølå wind farm,,"Eggbaek Tinglev (Phase 2), Jyndevad (Phase 1)",16.0,operating,2010,,exact,WIND1 A/S,54.8551,9.2244,,,Onshore,Europe,https://www.gem.wiki/Bølå_wind_farm,,
L100000919358,G100000923854,Denmark,--,Bornholm Basin Øst wind farm,,"Bornholm Bassin Øst Floating Wind Farm, Bornholm Bassin Ost",1500.0,shelved,,,approximate,Copenhagen Infrastructure Partners P/S; Ørsted A/S,55.2955,14.7206,,,Offshore floating,Europe,https://www.gem.wiki/Bornholm_Basin_Øst_wind_farm,,
L100000919359,G100000923855,Denmark,--,Bornholm Bassin Syd wind farm,,Bornholm Bassin Syd,1500.0,shelved,,,approximate,Copenhagen Infrastructure Partners P/S; Ørsted A/S,54.9897,14.9355,,,Offshore mount unknown,Europe,https://www.gem.wiki/Bornholm_Bassin_Syd_wind_farm,,
L100001005176,G100001006110,Denmark,--,Bornholm Energy Island wind farm,,Energy Island Bornholm,3000.0,pre-construction,2030,,approximate,50Hertz Offshore GmbH; Energinet,54.9901,14.8002,,,Offshore hard mount,Europe,https://www.gem.wiki/Bornholm_Energy_Island_wind_farm,,
L100001005284,G100001006290,Denmark,--,Bornholm offshore wind farm,,,100.0,pre-construction,,,approximate,Bornholms Havvind,55.0397,12.7695,,,Offshore hard mount,Europe,https://www.gem.wiki/Bornholm_offshore_wind_farm,,
L100000908409,G100000911109,Denmark,--,Bøvling wind farm,,,11.0,operating,2009,,exact,,56.4623,8.2394,Central Denmark Region,,Onshore,Europe,https://www.gem.wiki/Bøvling_wind_farm,,
L100000908788,G100000911509,Denmark,--,Brande wind farm,,Flo Vind,10.0,operating,2013,,exact,,55.9754,9.1258,Central Denmark Region,,Onshore,Europe,https://www.gem.wiki/Brande_wind_farm,,
L100000908411,G100000911111,Denmark,1,Brorstrup wind farm,,Brorstrup wind farm Area A,11.0,operating,2010,,exact,,56.7633,9.613,North Denmark Region,,Onshore,Europe,https://www.gem.wiki/Brorstrup_wind_farm,,
L100000910521,G100000913387,Denmark,--,Døstrup Vest wind farm,,Volstrup-Rorbaek,16.0,operating,2016,,exact,European Energy A/S,56.6746,9.7141,North Denmark Region,Eurowind Energy,Onshore,Europe,https://www.gem.wiki/Døstrup_Vest_wind_farm,,
L100000910210,G100000913040,Denmark,--,Døstrup wind farm,,,15.0,operating,2011,,exact,European Energy A/S,56.6961,9.7671,North Denmark Region,Eurowind Energy,Onshore,Europe,https://www.gem.wiki/Døstrup_wind_farm,,
L100000912045,G100000915100,Denmark,--,Egebjerg wind farm,,,22.0,operating,2017,,exact,GK Energi ApS,57.432,10.1314,North Denmark Region,,Onshore,Europe,https://www.gem.wiki/Egebjerg_wind_farm,,
L100000919361,G100000923857,Denmark,--,Femern Bugt Offshore wind farm,,,300.0,shelved,,,approximate,Copenhagen Energy A/S,57.1296,8.7806,,,Offshore mount unknown,Europe,https://www.gem.wiki/Femern_Bugt_Offshore_wind_farm,,
L100001005285,G100001006291,Denmark,--,Femern offshore wind farm,,,400.0,shelved,,,approximate,European Energy A/S,54.6801,11.1437,,,Offshore mount unknown,Europe,https://www.gem.wiki/Femern_offshore_wind_farm,,
L100001005190,G100001006129,Denmark,--,FloatLab Floating wind farm,,,20.0,announced,,,approximate,,56.35,7.4953,,,Offshore floating,Europe,https://www.gem.wiki/FloatLab_Floating_wind_farm,,
L100000915442,G100000919098,Denmark,--,Frederikshavn Offshore wind farm,,,10.6,operating,2023,,approximate,SE Blue Renewables; European Energy A/S,57.4375,10.5707,,Eurowind Energy,Offshore hard mount,Europe,https://www.gem.wiki/Frederikshavn_Offshore_wind_farm,,
L100000919362,G100000923858,Denmark,--,Freya Offshore wind farm,,,1500.0,shelved,,,approximate,Copenhagen Energy A/S,57.1296,8.7806,,,Offshore mount unknown,Europe,https://www.gem.wiki/Freya_Offshore_wind_farm,,
L100000912052,G100000915109,Denmark,--,Gammel Vrå Enge wind farm,,Vrå Enge wind farm,22.0,operating,2000,,exact,,57.1987,9.8953,North Denmark Region,,Onshore,Europe,https://www.gem.wiki/Gammel_Vrå_Enge_wind_farm,,
L100000907860,G100000910532,Denmark,--,Gårestrup wind farm,,,10.0,operating,2016,,exact,Grøn Vind,57.4921,9.9189,North Denmark Region,Vestas Wind Systems,Onshore,Europe,https://www.gem.wiki/Gårestrup_wind_farm,,
L100000909538,G100000912296,Denmark,--,Gedmose wind farm,,,13.0,operating,2018,,exact,Vestforsyning A/S,56.3772,8.4708,,Vestas Wind Systems,Onshore,Europe,https://www.gem.wiki/Gedmose_wind_farm,,
L100000908905,G100000911632,Denmark,--,Gettrup wind farm,,,12.0,operating,2008,,exact,Skovgaard Invest ApS; Private Owners; Community Ownership; Wind Estate A/S,56.7355,8.3731,North Denmark Region,,Onshore,Europe,https://www.gem.wiki/Gettrup_wind_farm,Wind Energy A.E.,
L100000908907,G100000911634,Denmark,--,Gilbjergvej wind farm,,,12.0,operating,2012,,exact,,55.6746,9.043,,,Onshore,Europe,https://www.gem.wiki/Gilbjergvej_wind_farm,,
L100000919363,G100000923859,Denmark,--,Gilleleje Offshore wind farm,,,210.0,shelved,,,approximate,Andel Holding A/S,56.1386,12.3244,,,Offshore mount unknown,Europe,https://www.gem.wiki/Gilleleje_Offshore_wind_farm,,
L100000919364,G100000923860,Denmark,--,Gjerrild Bugt Offshore wind farm,,,400.0,shelved,,,approximate,,56.5031,10.8859,,,Offshore mount unknown,Europe,https://www.gem.wiki/Gjerrild_Bugt_Offshore_wind_farm,,
L100000919365,G100000923861,Denmark,--,GreenLab Skive wind farm,,,53.9,pre-construction,,,approximate,European Energy A/S,56.6492,8.9716,,,Onshore,Europe,https://www.gem.wiki/GreenLab_Skive_wind_farm,,
L100000919366,G100000923862,Denmark,--,Grenå Offshore wind farm,,Grena,315.0,shelved,,,approximate,Vattenfall AB ; Anker Development ApS,56.2955,10.9795,,,Offshore mount unknown,Europe,https://www.gem.wiki/Grenå_Offshore_wind_farm,,
L100000911068,G100000914004,Denmark,--,Grønkær wind farm,,Baemark,18.0,operating,2018,,exact,European Energy A/S,56.4376,8.3403,,,Onshore,Europe,https://www.gem.wiki/Grønkær_wind_farm,,
L100000919367,G100000923863,Denmark,--,Guldborgsund Offshore wind farm,,,500.0,shelved,,,approximate,European Energy A/S,54.6555,11.6718,,,Offshore mount unknown,Europe,https://www.gem.wiki/Guldborgsund_Offshore_wind_farm,,
L100001005286,G100001006292,Denmark,--,Guldborgsund Syd Offshore wind farm,,,500.0,shelved,,,approximate,European Energy A/S,54.7204,10.7763,,,Offshore mount unknown,Europe,https://www.gem.wiki/Guldborgsund_Syd_Offshore_wind_farm,,
L100000912220,G100000915304,Denmark,--,Hagesholm wind farm,,,23.0,operating,2011,,exact,Vattenfall AB,55.7623,11.5914,,Vattenfall,Onshore,Europe,https://www.gem.wiki/Hagesholm_wind_farm,,
L100000912061,G100000915120,Denmark,--,Handest Hede wind farm,,,22.0,operating,2018,,exact,SUSI Partners AG; Eurowind Energy A/S; Community Ownership,56.5714,9.8656,North Denmark Region,Eurowind Energy,Onshore,Europe,https://www.gem.wiki/Handest_Hede_wind_farm,,
L100000908436,G100000911136,Denmark,--,Hanstholm Havn wind farm,,,11.0,operating,2018,,exact,Momentum Energy Group,57.1243,8.6053,North Denmark Region,,Onshore,Europe,https://www.gem.wiki/Hanstholm_Havn_wind_farm,,
L100000919368,G100000923864,Denmark,--,Hanstholm Syd Offshore wind farm,,,500.0,shelved,,,exact,European Energy A/S,56.0327,8.0268,,,Offshore mount unknown,Europe,https://www.gem.wiki/Hanstholm_Syd_Offshore_wind_farm,,
L100000912065,G100000915124,Denmark,--,Hejmdal wind farm,,,22.0,operating,2017,,exact,Best Energy,55.8316,8.7274,Central Denmark Region,Vestas Wind Systems,Onshore,Europe,https://www.gem.wiki/Hejmdal_wind_farm,,
L100000910254,G100000913091,Denmark,--,Hejring wind farm,,,15.0,operating,2012,,exact,Eurowind Energy A/S; Hejring Laug Vindpark K/S (Community Ownership),56.632,9.6281,North Denmark Region,Eurowind Energy,Onshore,Europe,https://www.gem.wiki/Hejring_wind_farm,,
L100000916296,G100000920109,Denmark,--,Hesselø offshore wind farm,,Grenå offshore wind farm,1000.0,pre-construction,2029,,approximate,Energinet,56.4176,11.9254,Zealand,,Offshore mount unknown,Europe,https://www.gem.wiki/Hesselø_offshore_wind_farm,,
L100000919369,G100000923865,Denmark,--,Hillerslev wind farm,,,28.8,operating,,,approximate,,57.042,8.4793,,,Onshore,Europe,https://www.gem.wiki/Hillerslev_wind_farm,,
L100000919370,G100000923866,Denmark,--,Hirtshals Havn Offshore wind farm,,,350.0,shelved,,,approximate,European Energy A/S,57.3636,9.5248,,,Offshore mount unknown,Europe,https://www.gem.wiki/Hirtshals_Havn_Offshore_wind_farm,,
L100001005287,G100001006293,Denmark,--,Hirtshals Havn Syd Offshore wind farm,,,500.0,shelved,,,approximate,European Energy A/S,54.5455,11.9941,,,Offshore mount unknown,Europe,https://www.gem.wiki/Hirtshals_Havn_Syd_Offshore_wind_farm,,
L100000910833,G100000913735,Denmark,--,Hirtshals Havn wind farm,,,17.0,operating,2020,,exact,Monument Energy Group,57.5936,9.9924,North Denmark Region,,Onshore,Europe,https://www.gem.wiki/Hirtshals_Havn_wind_farm,,
L100000919371,G100000923867,Denmark,--,Hjelm Hede wind farm,,,80.0,pre-construction,,,approximate,Vattenfall AB; European Energy A/S,56.3669,8.6112,Jutland,Eurowind Energy,Onshore,Europe,https://www.gem.wiki/Hjelm_Hede_wind_farm,,
L100000914606,G100000918081,Denmark,--,Hogager wind farm,,Borbjerg,46.0,operating,2016,,exact,Lisby Windpower ApS ; unknown ; Energi Danmark Vind AS,56.3605,8.8419,Central Denmark Region,Vestas Wind Systems,Onshore,Europe,https://www.gem.wiki/Hogager_wind_farm,,
L100000910834,G100000913737,Denmark,--,Høgsted wind farm,,,17.0,operating,2017,,exact,Wind Estate A/S,57.3862,10.0334,North Denmark Region,Vestas Wind Systems,Onshore,Europe,https://www.gem.wiki/Høgsted_wind_farm,Wind Energy A.E.,
L100000908956,G100000911685,Denmark,--,Højstrup wind farm,,Frederikshavn,12.0,operating,2013,,exact,Højstrup Vind KS,57.3694,10.3256,North Denmark Region,,Onshore,Europe,https://www.gem.wiki/Højstrup_wind_farm,,
L100000910837,G100000913740,Denmark,--,Hollandsbjerg wind farm,,,17.0,operating,2002,,exact,Vattenfall AB,56.4968,10.2474,,Vattenfall,Onshore,Europe,https://www.gem.wiki/Hollandsbjerg_wind_farm,,
L100000911086,G100000914025,Denmark,1,Holmen wind farm,,,18.0,operating,2010,,exact,Holmen Vindkraft I / SI (Community Ownership),55.8609,8.3195,,,Onshore,Europe,https://www.gem.wiki/Holmen_wind_farm,,
L100000911086,G100000915128,Denmark,2,Holmen wind farm,,,22.0,operating,2018,,exact,unknown ; unknown ; European Energy A/S,55.8459,8.3316,,,Onshore,Europe,https://www.gem.wiki/Holmen_wind_farm,,
L100000915916,G100000919665,Denmark,1,Horns Rev Offshore wind farm,,"Horns Rev 2 (Phase 2), Horns Rev 3 (Phase 3), Horns Rev 1 (Phase 1)",160.0,operating,2002,,exact,Vattenfall AB ; Ørsted A/S,55.4691,7.8847,,Vattenfall,Offshore hard mount,Europe,https://www.gem.wiki/Horns_Rev_Offshore_wind_farm,,
L100000915916,G100000919760,Denmark,2,Horns Rev Offshore wind farm,,"Horns Rev 2 (Phase 2), Horns Rev 3 (Phase 3), Horns Rev 1 (Phase 1)",209.0,operating,2009,,exact,Energinet,55.6084,7.6114,,Ørsted,Offshore hard mount,Europe,https://www.gem.wiki/Horns_Rev_Offshore_wind_farm,,
L100000915916,G100000919975,Denmark,3,Horns Rev Offshore wind farm,,"Horns Rev 2 (Phase 2), Horns Rev 3 (Phase 3), Horns Rev 1 (Phase 1)",407.0,operating,2018,,exact,Vattenfall AB,55.6825,7.7729,,Vattenfall,Offshore hard mount,Europe,https://www.gem.wiki/Horns_Rev_Offshore_wind_farm,,
L100000909903,G100000912698,Denmark,--,Ilshøj wind farm,,,14.0,operating,2014,,exact,Wind 1 AS; Wind Estate A/S,56.5569,10.1681,Central Denmark Region,,Onshore,Europe,https://www.gem.wiki/Ilshøj_wind_farm,Wind Energy A.E.,
L100000916027,G100000919794,Denmark,--,Jammerland Offshore wind farm,,Jammerland Bugt Offshore Wind Farm,240.0,pre-construction,,,approximate,European Energy A/S,55.6202,11.0303,,,Offshore mount unknown,Europe,https://www.gem.wiki/Jammerland_Offshore_wind_farm,,
L100000919372,G100000923868,Denmark,--,Jyske Banke Nord wind farm,,,1040.0,shelved,,,approximate,Copenhagen Infrastructure Partners P/S; Ørsted A/S,55.7373,12.6515,,,Offshore mount unknown,Europe,https://www.gem.wiki/Jyske_Banke_Nord_wind_farm,,
L100000919373,G100000923869,Denmark,--,KadetBanke Offshore wind farm,,,500.0,cancelled,,,approximate,Wind Estate A/S,54.81,12.57,,,Offshore mount unknown,Europe,https://www.gem.wiki/KadetBanke_Offshore_wind_farm,Wind Energy A.E.,
L100000912631,G100000915763,Denmark,--,Kappel (Aquila Capital) wind farm,,,25.0,operating,2017,,exact,Aquila Capital,54.7644,11.0187,,Vestas Wind Systems,Onshore,Europe,https://www.gem.wiki/Kappel_(Aquila_Capital)_wind_farm,,
L100000919374,G100000923870,Denmark,--,Kattegat 2 Offshore wind farm,,Kattegat II,2500.0,pre-construction,2030,,approximate,,56.6669,11.0266,,,Offshore mount unknown,Europe,https://www.gem.wiki/Kattegat_2_Offshore_wind_farm,,
L100000919375,G100000923871,Denmark,--,Kiegers Flak 2 offshore wind farm,,Danish Kriegers Flak II,3450.0,pre-construction,2030,,approximate,,55.24,12.3917,,,Offshore mount unknown,Europe,https://www.gem.wiki/Kiegers_Flak_2_offshore_wind_farm,,
L100000910563,G100000913435,Denmark,--,Kikkenborg wind farm,,Møborg,16.0,operating,2013,,exact,Kikkenborg Vindkraft I/S; Skovgaard Invest ApS; Gunnar Lisby Kjær; Wind Estate A/S,56.364,8.3151,,,Onshore,Europe,https://www.gem.wiki/Kikkenborg_wind_farm,Wind Energy A.E.,
L100000911875,G100000914906,Denmark,1,Klim Fjordeholme wind farm,,,21.0,retired,1996,2014,exact,,57.0693,9.1432,North Denmark Region,,Onshore,Europe,https://www.gem.wiki/Klim_Fjordeholme_wind_farm,,
L100000911875,G100000919074,Denmark,RP1,Klim Fjordeholme wind farm,,,70.0,operating,2015,,exact,Vattenfall AB,57.0693,9.1432,North Denmark Region,Vattenfall,Onshore,Europe,https://www.gem.wiki/Klim_Fjordeholme_wind_farm,,
L100000919376,G100000923872,Denmark,--,Klintebjerg Offshore wind farm,,,585.0,shelved,,,approximate,Andel Holding A/S,56.412,11.3336,Kattegat,,Offshore mount unknown,Europe,https://www.gem.wiki/Klintebjerg_Offshore_wind_farm,,
L100000911881,G100000914912,Denmark,--,Korsnakke wind farm,,,21.0,operating,2017,,exact,HOFOR A/S,54.9111,11.0324,,,Onshore,Europe,https://www.gem.wiki/Korsnakke_wind_farm,,
L100000911113,G100000914055,Denmark,--,Kragerup Estate wind farm,,Kragerup Gods,18.0,operating,2012,,exact,Private Investor - Olav Ditlevsen; Private Owners - Birgitte Dinesen,55.4955,11.4118,,,Onshore,Europe,https://www.gem.wiki/Kragerup_Estate_wind_farm,,
L100001005196,G100001006137,Denmark,--,Kriegers Flak II Offshore wind farm,,Danish Kriegers Flak II,3450.0,pre-construction,2030,,approximate,,55.3414,12.6291,,,Offshore mount unknown,Europe,https://www.gem.wiki/Kriegers_Flak_II_Offshore_wind_farm,,
L100000916243,G100000920046,Denmark,--,Kriegers Flak Offshore wind farm,,Dansk Kriegers Flak,605.0,operating,2021,,exact,Vattenfall AB,54.9855,12.9965,,Vattenfall,Offshore hard mount,Europe,https://www.gem.wiki/Kriegers_Flak_Offshore_wind_farm,,
L100000909005,G100000911735,Denmark,--,Krogstrup wind farm,,,12.0,operating,2013,,exact,Krogstrup Enge IV KS; Krogstrup Vindkraft IS,56.8461,9.3841,North Denmark Region,,Onshore,Europe,https://www.gem.wiki/Krogstrup_wind_farm,,
L100000907949,G100000910625,Denmark,--,Krusbjerg wind farm,,Sunds,10.0,operating,2013,,exact,Wind Estate A/S,56.218,8.9705,,,Onshore,Europe,https://www.gem.wiki/Krusbjerg_wind_farm,Wind Energy A.E.,
L100000908456,G100000911156,Denmark,--,Kyttrup wind farm,,,11.0,operating,2010,,exact,,56.2921,8.3057,Central Denmark Region,,Onshore,Europe,https://www.gem.wiki/Kyttrup_wind_farm,,
L100000919377,G100000923873,Denmark,--,Læsø Offshore wind farm,,Laeso,540.0,shelved,,,approximate,Andel Holding A/S,57.3076,10.9619,,,Offshore mount unknown,Europe,https://www.gem.wiki/Læsø_Offshore_wind_farm,,
L100000913707,G100000917038,Denmark,--,Lem Kær wind farm,,,34.0,operating,2011,,exact,Vestas Wind Systems A/S; Lem Kaer Vindkraft I/S,56.0535,8.3429,,,Onshore,Europe,https://www.gem.wiki/Lem_Kær_wind_farm,,
L100000911136,G100000914079,Denmark,--,Lerchenborg Estate wind farm,,,18.0,operating,2012,,exact,Hans Henrik Hensberg; Private Owners - Christian Cornelius Knud Lerche-Lerchenborg; Private Investor - Lars Kronshage,55.6549,11.0598,,,Onshore,Europe,https://www.gem.wiki/Lerchenborg_Estate_wind_farm,,
L100000915917,G100000919666,Denmark,--,Lillebælt Syd Offshore wind farm,,"Lillebælt Syd (Lillegrund) Offshore Wind Farm, Lillebælt-Syd (Lillegrund), Little Belt South",160.0,pre-construction,,,approximate,Sønderborg Forsyningsservice AS; European Energy A/S,55.1369,9.814,,,Offshore mount unknown,Europe,https://www.gem.wiki/Lillebælt_Syd_Offshore_wind_farm,,
L100000909058,G100000911790,Denmark,--,Lindum wind farm,,,12.0,operating,2013,,exact,Private Investor - Lars Kronshage; Private Investor - Hans Henrik Hensberg; Lerchenborg Estate A/S,56.7628,9.0375,Central Denmark Region,,Onshore,Europe,https://www.gem.wiki/Lindum_wind_farm,,
L100000919378,G100000923874,Denmark,--,Lolland Offshore wind farm,,,253.0,shelved,,,approximate,Andel Holding A/S,54.6977,11.1718,,,Offshore mount unknown,Europe,https://www.gem.wiki/Lolland_Offshore_wind_farm,,
L100000919379,G100000923875,Denmark,--,Lolland Syd Offshore wind farm,,,260.0,shelved,,,approximate,European Energy A/S,54.66,11.2,,,Offshore mount unknown,Europe,https://www.gem.wiki/Lolland_Syd_Offshore_wind_farm,,
L100000912642,G100000915776,Denmark,1,Lønborg Hede wind farm,,,25.0,operating,2011,,exact,Community Ownership; Local Energy A/S,55.8613,8.4063,,,Onshore,Europe,https://www.gem.wiki/Lønborg_Hede_wind_farm,,
