gem-location-id,gem-unit/phase-id,country/area,unit-name,plant-name,plant-name-(other),plant-name-(local),capacity-(mw),status,start-year,retired-year,location-accuracy,owner,parent,lat,lng,combustion-technology,region,url,"subnational-unit-(province,-state)"
L100000103027,G100000108855,Mauritius,Unit 1,Savannah power station,"La Baraque, Savannah Estate SIDEC power station",,45.0,operating,2007,,exact,Omnicane Thermal Energy Operations La Baraque Ltd; Albioma SAS; Sugar Investment Trust,Government of Mauritius; KKR & Co. Inc; MCB Equity Fund Ltd; Omnicane Ltd; The National Pensions Fund (Mauritius),-20.473587,57.629008,subcritical,Africa,https://www.gem.wiki/Savannah_power_station,Savanne
L100000103027,G100000108856,Mauritius,Unit 2,Savannah power station,"La Baraque, Savannah Estate SIDEC power station",,45.0,operating,2007,,exact,Omnicane Thermal Energy Operations La Baraque Ltd; Albioma SAS; Sugar Investment Trust,Government of Mauritius; KKR & Co. Inc; MCB Equity Fund Ltd; Omnicane Ltd; The National Pensions Fund (Mauritius),-20.473587,57.629008,subcritical,Africa,https://www.gem.wiki/Savannah_power_station,Savanne
L100000103025,G100000100744,Mauritius,Unit 1,Terragen power station,Belle Vue power station,,35.0,operating,2000,,exact,Terragen Ltd [100%],Terra Mauricia Ltd,-20.067599,57.599132,subcritical,Africa,https://www.gem.wiki/Terragen_power_station,Pamplemousses
L100000103025,G100000100745,Mauritius,Unit 2,Terragen power station,Belle Vue power station,,35.0,operating,2000,,exact,Terragen Ltd [100%],Terra Mauricia Ltd,-20.067599,57.599132,subcritical,Africa,https://www.gem.wiki/Terragen_power_station,Pamplemousses
L100000103029,G100000101213,Mexico,Unit 1,Carbón II power station,,Central termoeléctrica Carbón II,350.0,operating,1993,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],28.468066,-100.697606,subcritical,Americas,https://www.gem.wiki/Carb%C3%B3n_II_power_station,Coahuila
L100000103029,G100000101214,Mexico,Unit 2,Carbón II power station,,Central termoeléctrica Carbón II,350.0,operating,1993,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],28.468066,-100.697606,subcritical,Americas,https://www.gem.wiki/Carb%C3%B3n_II_power_station,Coahuila
L100000103029,G100000101215,Mexico,Unit 3,Carbón II power station,,Central termoeléctrica Carbón II,350.0,operating,1995,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],28.468066,-100.697606,subcritical,Americas,https://www.gem.wiki/Carb%C3%B3n_II_power_station,Coahuila
L100000103029,G100000101216,Mexico,Unit 4,Carbón II power station,,Central termoeléctrica Carbón II,350.0,operating,1996,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],28.468066,-100.697606,subcritical,Americas,https://www.gem.wiki/Carb%C3%B3n_II_power_station,Coahuila
L100000104792,G100000114955,Mexico,Unit 1,Coahuila power station,,Central termoeléctrica Coahuila,700.0,shelved,,,approximate,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],28.456482,-100.728095,supercritical,Americas,https://www.gem.wiki/Coahuila_power_station,Coahuila
L100000104792,G100000114956,Mexico,Unit 2,Coahuila power station,,Central termoeléctrica Coahuila,700.0,shelved,,,approximate,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],28.456482,-100.728095,supercritical,Americas,https://www.gem.wiki/Coahuila_power_station,Coahuila
L100000103030,G100000103061,Mexico,--,GMéxico Project,,Central Termoeléctrica GMéxico,450.0,cancelled,,,approximate,Grupo México SAB de CV [100%],Grupo México SAB de CV [100.0%],27.933333,-101.216667,subcritical,Americas,https://www.gem.wiki/GM%C3%A9xico_Project,Coahuila
L100000104797,G100000101209,Mexico,Unit 1,José López Portillo power station,"Río Escondido power station, Carbón I power station",Central Termoeléctrica José López Portillo,300.0,operating,1982,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],28.46815,-100.697406,subcritical,Americas,https://www.gem.wiki/Jos%C3%A9_L%C3%B3pez_Portillo_power_station,Coahuila
L100000104797,G100000101210,Mexico,Unit 2,José López Portillo power station,"Río Escondido power station, Carbón I power station",Central Termoeléctrica José López Portillo,300.0,operating,1983,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],28.46815,-100.697406,subcritical,Americas,https://www.gem.wiki/Jos%C3%A9_L%C3%B3pez_Portillo_power_station,Coahuila
L100000104797,G100000101211,Mexico,Unit 3,José López Portillo power station,"Río Escondido power station, Carbón I power station",Central Termoeléctrica José López Portillo,300.0,operating,1985,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],28.46815,-100.697406,subcritical,Americas,https://www.gem.wiki/Jos%C3%A9_L%C3%B3pez_Portillo_power_station,Coahuila
L100000104797,G100000101212,Mexico,Unit 4,José López Portillo power station,"Río Escondido power station, Carbón I power station",Central Termoeléctrica José López Portillo,300.0,operating,1987,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],28.46815,-100.697406,subcritical,Americas,https://www.gem.wiki/Jos%C3%A9_L%C3%B3pez_Portillo_power_station,Coahuila
L100000103031,G100000107716,Mexico,Pacífico coal-fired expansion project Unit 2,Petacalco power station,"Carboeléctrica Pacífico, Pacifico-2 power station, Central Termoeléctrica Presidente Plutarco Elías Calles, Proyecto 62 CCE Pacífico, Pacífico coal-fired expansion project (Unit 7)",Central Termoeléctrica Presidente Plutarco Elías Calles,700.0,cancelled,,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],17.98365,-102.115439,supercritical,Americas,https://www.gem.wiki/Petacalco_power_station,Guerrero
L100000103031,G100000107717,Mexico,Pacífico coal-fired expansion project Unit 3,Petacalco power station,"Carboeléctrica Pacífico, Pacifico-2 power station, Central Termoeléctrica Presidente Plutarco Elías Calles, Proyecto 62 CCE Pacífico, Pacífico coal-fired expansion project (Unit 7)",Central Termoeléctrica Presidente Plutarco Elías Calles,700.0,cancelled,,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],17.98365,-102.115439,supercritical,Americas,https://www.gem.wiki/Petacalco_power_station,Guerrero
L100000103031,G100000107934,Mexico,Unit 1,Petacalco power station,"Carboeléctrica Pacífico, Pacifico-2 power station, Central Termoeléctrica Presidente Plutarco Elías Calles, Proyecto 62 CCE Pacífico, Pacífico coal-fired expansion project (Unit 7)",Central Termoeléctrica Presidente Plutarco Elías Calles,350.0,operating,1993,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],17.98365,-102.115439,subcritical,Americas,https://www.gem.wiki/Petacalco_power_station,Guerrero
L100000103031,G100000107935,Mexico,Unit 2,Petacalco power station,"Carboeléctrica Pacífico, Pacifico-2 power station, Central Termoeléctrica Presidente Plutarco Elías Calles, Proyecto 62 CCE Pacífico, Pacífico coal-fired expansion project (Unit 7)",Central Termoeléctrica Presidente Plutarco Elías Calles,350.0,operating,1993,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],17.98365,-102.115439,subcritical,Americas,https://www.gem.wiki/Petacalco_power_station,Guerrero
L100000103031,G100000107936,Mexico,Unit 3,Petacalco power station,"Carboeléctrica Pacífico, Pacifico-2 power station, Central Termoeléctrica Presidente Plutarco Elías Calles, Proyecto 62 CCE Pacífico, Pacífico coal-fired expansion project (Unit 7)",Central Termoeléctrica Presidente Plutarco Elías Calles,350.0,operating,1993,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],17.98365,-102.115439,subcritical,Americas,https://www.gem.wiki/Petacalco_power_station,Guerrero
L100000103031,G100000107937,Mexico,Unit 4,Petacalco power station,"Carboeléctrica Pacífico, Pacifico-2 power station, Central Termoeléctrica Presidente Plutarco Elías Calles, Proyecto 62 CCE Pacífico, Pacífico coal-fired expansion project (Unit 7)",Central Termoeléctrica Presidente Plutarco Elías Calles,350.0,operating,1993,,exact,Comisión Federal de Electricidad EPE [100%],Comisión Federal de Electricidad EPE [100.0%],17.98365,-102.115439,subcritical,Americas,https://www.gem.wiki/Petacalco_power_station,Guerrero
